churn_id,customer_id,churn
1985,4373-MAVJG,Yes
1986,8901-HJXTF,Yes
1987,7710-JSYOA,No
1988,5419-KLXBN,Yes
1989,3424-NMNBO,Yes
1990,9885-MFVSU,No
1991,4514-GFCFI,Yes
1992,0607-MVMGC,No
1993,3365-SAIGS,No
1994,9828-AOQLM,Yes
1995,8022-BECSI,No
1996,8000-REIQB,Yes
1997,9993-LHIEB,No
1998,0266-CLZKZ,No
1999,7615-ESMYF,Yes
2000,3858-VOBET,Yes
2001,7020-OZKXZ,No
2002,3977-QCRSL,No
2003,0017-DINOC,No
2004,1447-PJGGA,Yes
2005,8565-CLBZW,Yes
2006,9139-WQQDY,Yes
2007,0224-HJAPT,Yes
2008,8086-OVPWV,Yes
2009,9430-FRQOC,Yes
2010,7639-OPLNG,No
2011,3074-GQWYX,Yes
2012,1492-QGCLU,No
2013,6845-RGTYS,Yes
2014,7328-OWMOM,No
2015,4418-LZMSV,No
2016,5155-AZQPB,No
2017,8861-HGGKB,Yes
2018,1087-GRUYI,No
2019,7065-YUNRY,Yes
2020,7694-VLBWQ,Yes
2021,2546-KZAAT,No
2022,0181-RITDD,No
2023,5989-PGKJB,No
2024,4795-KTRTH,Yes
2025,8272-ONJLV,No
2026,1488-PBLJN,No
2027,0308-GIQJT,No
2028,3778-FOAQW,No
2029,4452-ROHMO,No
2030,6481-OGDOO,Yes
2031,3090-LETTY,No
2032,5349-AZPEW,No
2033,3753-TSEMP,Yes
2034,8305-VHZBZ,Yes
2035,9720-JJJOR,No
2036,8100-HZZLJ,No
2037,8775-ERLNB,No
2038,8309-IEYJD,No
2039,9172-JITSM,Yes
2040,6298-QDFNH,Yes
2041,7398-HPYZQ,No
2042,7359-SSBJK,Yes
2043,3546-GHEAE,No
2044,7361-YPXFS,No
2045,6557-BZXLQ,No
2046,2550-QHZGP,No
2047,7519-JTWQH,No
2048,2538-OIMXF,No
2049,8543-MSDMF,No
2050,9961-JBNMK,Yes
2051,1170-SASML,No
2052,4872-JCVCA,No
2053,5346-BZCHP,No
2054,2038-LLMLM,No
2055,6173-ITPWD,Yes
2056,9734-UYXQI,Yes
2057,1216-BGTSP,No
2058,4138-NAXED,No
2059,2189-UXTKY,Yes
2060,0744-BIKKF,No
2061,7483-IQWIB,No
2062,5248-KWLAR,No
2063,4958-GZWIY,Yes
2064,7996-MHXLW,No
2065,7833-PKIHD,No
2066,7061-OVMIM,No
2067,5153-RTHKF,No
2068,1852-QSWCD,No
2069,4832-VRBMR,No
2070,9079-LWTFD,No
2071,6356-ELRKD,Yes
2072,8624-GIOUT,Yes
2073,3392-EHMNK,No
2074,5986-WWXDV,No
2075,3061-BCKYI,No
2076,6179-GJPSO,Yes
2077,7901-TBKJX,No
2078,7228-PAQPD,No
2079,3177-LASXD,Yes
2080,7746-QYVCO,No
2081,5804-HYIEZ,No
2082,9919-FZDED,No
2083,5934-TSSAU,No
2084,3486-KHMLI,No
2085,4897-QSUYC,Yes
2086,1084-UQCHV,Yes
2087,8290-YWKHZ,Yes
2088,2955-BJZHG,Yes
2089,3806-DXQOM,Yes
2090,6784-XYJAE,No
2091,3933-DQPWX,No
2092,6661-EIPZC,No
2093,8957-THMOA,No
2094,2251-PYLPB,No
2095,5555-RNPGT,No
2096,1057-FOGLZ,No
2097,9300-RENDD,Yes
2098,0761-AETCS,Yes
2099,8087-LGYHQ,No
2100,4137-BTIKL,No
2101,2190-BCXEC,No
2102,6227-FBDXH,No
2103,2153-MREFK,Yes
2104,2911-WDXMV,No
2105,7206-PQBBZ,No
2106,3106-ULWFW,Yes
2107,0925-VYDLG,Yes
2108,4547-FZJWE,No
2109,7422-WNBTY,No
2110,0842-IWYCP,No
2111,3521-HTQTV,No
2112,3744-ZBHON,No
2113,3373-DIUUN,No
2114,8383-SGHJU,No
2115,7607-QKKTJ,No
2116,7707-PYBBH,No
2117,8984-HPEMB,No
2118,4349-GFQHK,Yes
2119,4139-DETXS,No
2120,9779-DPNEJ,No
2121,9805-FILKB,No
2122,5793-YOLJN,No
2123,0673-IGUQO,No
2124,4123-FCVCB,No
2125,8819-IMISP,No
2126,7802-EFKNY,Yes
2127,8311-UEUAB,No
2128,5858-EAFCZ,No
2129,8035-BUYVG,Yes
2130,1163-ONYEY,No
2131,9787-XVQIU,Yes
2132,8945-MUQUF,Yes
2133,5656-MJEFC,No
2134,6082-OQFBA,No
2135,8051-HJRLT,Yes
2136,8974-OVACP,No
2137,4010-YLMVT,No
2138,1379-FRVEB,No
2139,8612-GXIDD,No
2140,6288-CHQJB,No
2141,8160-HOWOX,No
2142,3023-GFLBR,Yes
2143,6648-INWPS,No
2144,4223-BKEOR,No
2145,4079-VTGLK,No
2146,1763-WQFUK,No
2147,1391-UBDAR,No
2148,8894-JVDCV,No
2149,2023-VQFDL,No
2150,1345-GKDZZ,No
2151,2014-MKGMH,No
2152,5628-FCGYG,No
2153,2560-WBWXF,No
2154,0248-IPDFW,No
2155,7978-DKUQH,No
2156,4335-UPJSI,No
2157,0524-IAVZO,Yes
2158,2737-YNGYW,Yes
2159,1784-EZDKJ,No
2160,9297-FVVDH,No
2161,8007-YYPWD,No
2162,7101-HRBLJ,No
2163,5159-YFPKQ,Yes
2164,6635-CPNUN,No
2165,4021-RQSNY,Yes
2166,5453-YBTWV,No
2167,5039-LZRQT,No
2168,2931-VUVJN,No
2169,9061-TIHDA,Yes
2170,8699-ASUFO,Yes
2171,6418-PIQSP,No
2172,8220-OCUFY,No
2173,3995-WFCSM,No
2174,1895-QTKDO,No
2175,2038-OEQZH,No
2176,1178-PZGAB,No
2177,7927-AUXBZ,Yes
2178,2626-VEEWG,No
2179,2878-RMWXY,No
2180,1657-DYMBM,No
2181,7311-MQJCH,No
2182,7375-WMVMT,No
2183,1136-XGEQU,No
2184,2530-FMFXO,No
2185,6844-DZKRF,No
2186,4695-WJZUE,Yes
2187,7619-ODSGN,Yes
2188,5970-GHJAW,No
2189,8879-XUAHX,No
2190,3689-MOZGR,No
2191,4195-PNGZS,No
2192,5003-XZWWO,No
2193,3988-RQIXO,Yes
2194,7622-FWGEW,No
2195,6922-NCEDI,No
2196,2514-GINMM,Yes
2197,9891-NQDBD,No
2198,6131-IUNXN,No
2199,8548-AWOFC,No
2200,9798-DRYDS,No
2201,8532-UEFWH,No
2202,6296-DDOOR,No
2203,7951-VRDVK,No
2204,5931-FLJJF,Yes
2205,4815-YOSUK,No
2206,2659-VXMWZ,Yes
2207,0380-NEAVX,No
2208,3207-OYBWH,Yes
2209,4285-GYRQC,Yes
2210,7216-EWTRS,Yes
2211,4365-MSDYN,No
2212,7036-TYDEC,No
2213,5802-ADBRC,No
2214,8076-FEZKJ,No
2215,5197-YPYBZ,No
2216,8337-MSSXB,Yes
2217,4312-GVYNH,No
2218,8495-LJDFO,No
2219,0839-JTCUD,No
2220,5494-WOZRZ,No
2221,1302-UHBDD,No
2222,2234-EOFPT,No
2223,8619-IJNDK,No
2224,8378-LKJAF,No
2225,8182-BJDSI,Yes
2226,2528-HFYZX,Yes
2227,1153-GNOLC,No
2228,3298-QEICA,No
2229,0788-DXBFY,No
2230,3597-YASZG,No
2231,3496-LFSZU,No
2232,5242-UOWHD,No
2233,2482-CZGBB,Yes
2234,6479-SZPLM,No
2235,8097-VBQTZ,No
2236,4500-HKANN,No
2237,9917-KWRBE,No
2238,3420-ZDBMA,No
2239,2212-LYASK,No
2240,1393-IMKZG,No
2241,8069-RHUXK,No
2242,3398-GCPMU,No
2243,2908-WGAXL,No
2244,3378-AJRAO,No
2245,1013-QCWAM,No
2246,0866-QLSIR,Yes
2247,6050-FFXES,No
2248,7181-BQYBV,Yes
2249,0362-RAOQO,No
2250,9554-DFKIC,No
2251,5527-ACHSO,No
2252,0829-DDVLK,No
2253,1399-UBQIU,No
2254,1813-JLKWR,No
2255,0336-PIKEI,No
2256,7322-OCWHC,No
2257,9537-VHDTA,No
2258,4957-TIALW,No
2259,2054-PJOCK,No
2260,9150-HEPMB,No
2261,9030-QGZNL,No
2262,6204-IEUXJ,Yes
2263,3126-WQMGH,No
2264,4529-CKBCL,Yes
2265,2506-CLAKW,Yes
2266,7176-WRTNX,No
2267,1583-IHQZE,Yes
2268,5732-IKGQH,No
2269,9239-GZHZE,No
2270,7205-BAIAD,No
2271,0151-ONTOV,Yes
2272,4140-MUHUG,Yes
2273,0093-EXYQL,No
2274,8064-RAVOH,No
2275,0219-QAERP,No
2276,0320-JDNQG,Yes
2277,7180-PISOG,Yes
2278,9168-INPSZ,No
2279,3571-RFHAR,Yes
2280,0015-UOCOJ,No
2281,5334-AFQJB,No
2282,2754-SDJRD,No
2283,9578-VRMNM,Yes
2284,1587-FKLZB,Yes
2285,6140-QNRQQ,Yes
2286,8963-JLGJT,No
2287,4307-KTUMW,Yes
2288,1465-LNTLJ,No
2289,5440-FLBQG,Yes
2290,2135-DQWAQ,No
2291,4056-QHXHZ,No
2292,7470-MCQTK,Yes
2293,7488-MXJIV,Yes
2294,7401-JIXNM,No
2295,9339-FIIJL,No
2296,2027-FECZV,Yes
2297,2672-DZUOY,Yes
2298,4706-DGAHW,No
2299,3870-MQAMG,Yes
2300,6670-MFRPK,No
2301,6177-PEVRA,No
2302,4800-CZMPC,Yes
2303,4813-HQMGZ,No
2304,7579-KKLOE,No
2305,7377-DMMRI,Yes
2306,8402-EIVQS,No
2307,4947-DSMXK,No
2308,7245-NIIWQ,No
2309,0002-ORFBO,No
2310,3324-OIRTO,No
2311,5414-OFQCB,No
2312,4967-WPNCF,No
2313,8552-OBVRU,No
2314,8499-BRXTD,No
2315,9154-QDGTH,No
2316,8197-BFWVU,No
2317,2577-GVSIL,No
2318,9367-OIUXP,No
2319,6770-UAYGJ,No
2320,6463-HHXJR,No
2321,7928-VJYAB,No
2322,1187-WILMM,No
2323,9776-OJUZI,No
2324,1306-RPWXZ,No
2325,8949-JTMAY,Yes
2326,2774-LVQUS,Yes
2327,3097-PYWXL,No
2328,2266-SJNAT,No
2329,0869-PAPRP,No
2330,4238-JSSWH,No
2331,2972-YDYUW,No
2332,1104-FEJAM,No
2333,2809-ILCYT,No
2334,5499-ECUTN,No
2335,4981-FLTMF,No
2336,9121-PHQSR,No
2337,3113-IWHLC,No
2338,3211-ILJTT,Yes
2339,4612-THJBS,Yes
2340,4277-BWBML,No
2341,4094-NSEDU,Yes
2342,0234-TEVTT,No
2343,4304-TSPVK,No
2344,1552-AAGRX,No
2345,2637-FKFSY,No
2346,9796-MVYXX,No
2347,7874-ECPQJ,No
2348,0020-INWCK,No
2349,7089-RKVSZ,No
2350,2683-JXWQQ,No
2351,9548-ZMVTX,No
2352,8739-XNIKG,No
2353,9755-JHNMN,No
2354,3981-QSVQI,No
2355,2789-HQBOU,No
2356,9424-CMPOG,No
2357,5067-WJEUN,No
2358,3450-WXOAT,No
2359,9251-WNSOD,No
2360,6974-DAFLI,No
2361,2616-UUTFK,No
2362,7064-JHXCE,No
2363,5103-MHMHY,Yes
2364,7989-AWGEH,No
2365,4373-VVHQL,No
2366,4559-UWIHT,No
2367,7268-IGMFD,No
2368,1846-XWOQN,Yes
2369,0235-KGSLC,Yes
2370,6650-BWFRT,No
2371,9570-KYEUA,No
2372,6993-YGFJV,No
2373,2712-SYWAY,No
2374,0730-BGQGF,No
2375,5498-IBWPI,No
2376,9101-NTIXF,No
2377,0013-SMEOE,No
2378,9314-QDMDW,No
2379,9308-ANMVE,No
2380,2884-GBPFB,Yes
2381,3757-NJYBX,Yes
2382,3413-DHLPB,No
2383,7649-PHJVR,No
2384,6114-TCFID,No
2385,3787-TRIAL,No
2386,2573-GYRUU,No
2387,5156-UMKOW,No
2388,1247-QBVSH,No
2389,6734-GMPVK,No
2390,9822-OAOVB,No
2391,6161-ERDGD,No
2392,1226-JZNKR,No
2393,7318-EIVKO,No
2394,3771-PZOBW,No
2395,5136-KCKGI,Yes
2396,8231-BSWXX,No
2397,6486-LHTMA,No
2398,4083-BFNYK,No
2399,3722-WPXTK,Yes
2400,7389-KBFIT,No
2401,7176-WIONM,No
2402,5141-ZUVBH,No
2403,1089-HDMKP,No
2404,7623-HKYRK,No
2405,0310-SUCIN,No
2406,5197-PYEPU,No
2407,2929-ERCFZ,Yes
2408,7548-SEPYI,Yes
2409,8835-VSDSE,Yes
2410,6619-RPLQZ,No
2411,3275-RHRNE,No
2412,3503-TYDAY,No
2413,6901-GOGZG,No
2414,1623-NLDOT,Yes
2415,7021-XSNYE,No
2416,9621-OUPYD,No
2417,9898-KZQDZ,Yes
2418,8982-NHAVY,No
2419,4307-KWMXE,No
2420,0141-YEAYS,No
2421,2450-ZKEED,No
2422,3694-DELSO,No
2423,3893-JRNFS,No
2424,9603-OAIHC,No
2425,1133-KXCGE,No
2426,5236-PERKL,Yes
2427,0142-GVYSN,No
2428,1049-FYSYG,No
2429,7854-FOKSF,Yes
2430,2519-FAKOD,Yes
2431,8406-LNMHF,No
2432,1821-BUCWY,No
2433,8263-JQAIK,Yes
2434,0023-UYUPN,No
2435,8314-DPQHL,No
2436,1465-WCZVT,No
2437,9481-SFCQY,No
2438,6360-SVNWV,No
2439,0567-GGCAC,No
2440,7089-IVVAZ,Yes
2441,8884-MRNSU,No
2442,2171-UDMFD,No
2443,9050-IKDZA,No
2444,2205-YMZZJ,Yes
2445,9802-CAQUT,No
2446,1254-IZEYF,Yes
2447,0187-WZNAB,No
2448,9492-TOKRI,Yes
2449,1475-VWVDO,No
2450,9221-OTIVJ,Yes
2451,1357-MVDOZ,No
2452,7602-MVRMB,No
2453,3325-FUYCG,Yes
2454,5908-QMGOE,Yes
2455,1197-BVMVG,No
2456,5406-KGRMX,No
2457,8481-YYXWG,Yes
2458,5968-HYJRZ,No
2459,5198-EFNBM,No
2460,7516-GMHUV,No
2461,7140-ADSMJ,No
2462,2230-XTUWL,No
2463,7706-YLMQA,No
2464,2585-KTFRE,No
2465,7994-UYIVZ,No
2466,2609-IAICY,Yes
2467,1740-CSDJP,Yes
2468,7717-BICXI,No
2469,6559-RAKOZ,No
2470,2636-OHFMN,Yes
2471,4716-MRVEN,No
2472,2143-LJULT,No
2473,1323-OOEPC,Yes
2474,3200-MNQTF,No
2475,6164-HXUGH,No
2476,5630-IXDXV,No
2477,0320-DWVTU,No
2478,9135-MGVPY,No
2479,1212-GLHMD,No
2480,7878-JGDKK,No
2481,1088-AUUZZ,No
2482,0397-GZBBC,Yes
2483,6614-YWYSC,No
2484,9588-OZDMQ,No
2485,7641-EUYET,Yes
2486,6476-EPYZR,No
2487,9921-ZVRHG,Yes
2488,1174-FGIFN,No
2489,6620-HVDUJ,No
2490,4701-MLJPN,Yes
2491,1032-MAELW,No
2492,7641-TQFHN,No
2493,1552-TKMXS,No
2494,9206-GVPEQ,Yes
2495,8622-ZLFKO,No
2496,1596-BBVTG,Yes
2497,6188-UXBBR,No
2498,2333-KWEWW,No
2499,5702-SKUOB,No
2500,1134-YWTYF,No
2501,6061-GWWAV,No
2502,0679-TDGAK,No
2503,6585-WCEWR,No
2504,9067-YGSCA,No
2505,9067-SQTNS,No
2506,8433-WXGNA,Yes
2507,1776-SPBWV,No
2508,8735-SDUFN,No
2509,9668-PUGNU,No
2510,9405-GPBBG,No
2511,1926-QUZNN,No
2512,3707-GNWHM,Yes
2513,7016-NVRIC,No
2514,5829-NVSQN,No
2515,9565-AXSMR,No
2516,8922-LIEGH,Yes
2517,8869-LIHMK,No
2518,8245-UMPYT,Yes
2519,5186-SAMNZ,Yes
2520,0447-RXSGD,No
2521,4927-WWOOZ,No
2522,5788-YPOEG,No
2523,5373-SFODM,Yes
2524,0661-KBKPA,No
2525,9081-WWXKP,No
2526,0784-ZQJZX,No
2527,3133-PZNSR,No
2528,5766-ZJYBB,Yes
2529,8931-GJJIQ,Yes
2530,4277-PVRAN,Yes
2531,0022-TCJCI,Yes
2532,0722-SVSFK,No
2533,3612-YVGSJ,No
2534,9825-YCXWZ,No
2535,5397-NSKQG,No
2536,8565-HBFNN,No
2537,2000-DHJUY,No
2538,0203-HHYIJ,Yes
2539,8670-ERCJH,No
2540,7758-UJWYS,No
2541,2050-ONYDQ,No
2542,7055-JCGNI,No
2543,0739-UUAJR,No
2544,4826-DXMUP,No
2545,0952-KMEEH,Yes
2546,7285-KLOTR,No
2547,0654-PQKDW,No
2548,7175-NTIXE,No
2549,7963-SHNDT,No
2550,9796-BPKIW,No
2551,0188-GWFLE,No
2552,8129-GMVGI,No
2553,2882-DDZPG,No
2554,3547-LQRIK,No
2555,9137-NOQKA,No
2556,5843-TTHGI,No
2557,1849-RJYIG,No
2558,8868-GAGIO,No
2559,4061-UKJWL,No
2560,5380-XPJNZ,No
2561,8263-QMNTJ,No
2562,8178-EYZUO,Yes
2563,3230-JCNZS,No
2564,0277-ORXQS,No
2565,5130-IEKQT,Yes
2566,3230-WYKIR,Yes
2567,7996-BPXHY,No
2568,3227-WLKLI,No
2569,0407-BDJKB,Yes
2570,2266-FUBDZ,No
2571,8237-ULIXL,No
2572,9600-UDOPK,Yes
2573,8216-AZUUZ,No
2574,9153-BTBVV,No
2575,4074-SJFFA,Yes
2576,3269-ATYWD,Yes
2577,5186-PEIZU,No
2578,1074-AMIOH,No
2579,4910-GMJOT,Yes
2580,0354-WYROK,Yes
2581,4361-FEBGN,No
2582,7748-UMTRK,No
2583,0380-ZCSBI,No
2584,7145-FEJWU,No
2585,6463-MVYRY,No
2586,3969-JQABI,No
2587,9624-EGDEQ,No
2588,1051-EQPZR,No
2589,5849-ASHZJ,No
2590,5780-INQIK,No
2591,7576-OYWBN,Yes
2592,4526-ZJJTM,No
2593,8384-FZBJK,No
2594,3750-RNQKR,No
2595,0962-CQPWQ,No
2596,3096-YXENJ,No
2597,1265-BCFEO,No
2598,5837-LXSDN,No
2599,5945-AZYHT,No
2600,8325-QRPZR,No
2601,6384-VMJHP,No
2602,2262-SLNVK,No
2603,7730-CLDSV,No
2604,1135-HIORI,No
2605,0164-APGRB,No
2606,6481-ESCNL,No
2607,1790-NESIO,No
2608,1550-EENBN,No
2609,5539-TMZLF,Yes
2610,4323-SADQS,Yes
2611,4446-BZKHU,Yes
2612,5202-IVJNU,Yes
2613,5976-JCJRH,Yes
2614,8198-RKSZG,No
2615,0137-OCGAB,Yes
2616,3351-NQLDI,Yes
2617,9297-EONCV,No
2618,7593-JNWRU,Yes
2619,4588-YBNIB,Yes
2620,1069-QJOEE,No
2621,3336-JORSO,Yes
2622,7799-DSEWS,No
2623,8766-PAFNE,No
2624,5315-CKEQK,No
2625,3130-ICDUP,No
2626,0820-FNRNX,No
2627,0880-FVFWF,No
2628,4611-ANLQC,No
2629,4213-HKBJO,No
2630,2792-LSHWX,No
2631,5028-GZLDO,Yes
2632,0014-BMAQU,No
2633,6861-XWTWQ,Yes
2634,9018-PCIOK,No
2635,4837-QUSFT,No
2636,6877-TJMBR,Yes
2637,9953-ZMKSM,No
2638,0907-HQNTS,No
2639,7665-NKLAV,No
2640,6769-DCQLI,Yes
2641,2433-KMEAS,Yes
2642,4391-LNRXK,No
2643,8250-ZNGGW,No
2644,2195-ZRVAX,Yes
2645,3550-SAHFP,Yes
2646,2011-TRQYE,Yes
2647,8562-GHPPI,No
2648,5893-PYOLZ,No
2649,4986-MXSFP,No
2650,6131-FOYAS,No
2651,3027-YNWZU,No
2652,5609-IMCGG,No
2653,4873-ILOLJ,Yes
2654,4727-MCYZG,No
2655,9481-WHGWY,No
2656,2725-KXXWT,Yes
2657,9565-DJPIB,Yes
2658,4328-VUFWD,No
2659,3301-LSLWQ,No
2660,7473-ZBDSN,No
2661,3166-PNEOF,No
2662,5639-NTUPK,No
2663,8780-YRMTT,No
2664,8348-HFYIV,Yes
2665,5140-FOMCQ,No
2666,6242-SGYTS,No
2667,8166-ORCHU,No
2668,8414-OOEEL,No
2669,8454-AATJP,No
2670,6849-WLEYG,Yes
2671,4659-NZRUF,Yes
2672,4531-AUZNK,No
2673,4191-XOVOM,No
2674,2150-OEGBV,No
2675,8429-XIBUM,Yes
2676,1855-CFULU,No
2677,4878-BUNFV,No
2678,1872-EBWSC,No
2679,2608-BHKFN,Yes
2680,7026-YMSBE,No
2681,7341-LXCAF,Yes
2682,6997-UVGOX,No
2683,9674-EHPPG,No
2684,9462-MJUAW,Yes
2685,8128-YVJRG,Yes
2686,5440-VHLUL,No
2687,5781-BKHOP,No
2688,4283-FUTGF,Yes
2689,5213-TWWJU,No
2690,1569-TTNYJ,Yes
2691,8628-MFKAX,No
2692,2397-BRLOM,Yes
2693,7629-WIXZF,No
2694,5445-GLVOT,No
2695,3976-HXHCE,No
2696,2466-NEJOJ,No
2697,0254-KCJGT,No
2698,5472-CVMDX,No
2699,6461-SZMCV,No
2700,8150-QUDFX,No
2701,9508-ILZDG,No
2702,2346-DJQTB,No
2703,1697-LYYYX,No
2704,1942-OQFRW,No
2705,4749-VFKVB,Yes
2706,9640-ZSLDC,No
2707,4231-LZUYM,No
2708,7598-UAASY,Yes
2709,7938-OUHIO,Yes
2710,8510-AWCXC,Yes
2711,6128-AQBMT,No
2712,3594-BDSOA,No
2713,0431-APWVY,Yes
2714,5133-VRSAB,No
2715,5996-DAOQL,No
2716,6838-YAUVY,No
2717,0484-JPBRU,No
2718,7883-ROJOC,No
2719,0244-LGNFY,No
2720,7274-CGTOD,No
2721,4295-YURET,No
2722,3426-NIYYL,Yes
2723,8225-BTJAU,Yes
2724,4635-EJYPD,No
2725,1866-ZSLJM,No
2726,4636-TVXVG,No
2727,4236-UJPWO,No
2728,9392-XBGTD,No
2729,3387-VATUS,Yes
2730,6402-SSEJG,No
2731,1143-NMNQJ,Yes
2732,1169-SAOCL,No
2733,1110-KYLGQ,No
2734,9929-PLVPA,No
2735,3518-PZXZQ,No
2736,2371-JUNGC,No
2737,7693-QPEFS,No
2738,0924-BJCRC,No
2739,5074-FBGHB,No
2740,2351-BKRZW,No
2741,4455-BFSPD,No
2742,0415-MOSGF,Yes
2743,1724-BQUHA,Yes
2744,3948-KXDUF,No
2745,2323-ARSVR,No
2746,0815-MFZGM,No
2747,4826-XTSOH,Yes
2748,5480-XTFFL,No
2749,8295-FHIVV,No
2750,2495-INZWQ,Yes
2751,9086-YJYXS,No
2752,1179-INLAT,No
2753,7909-FIOIY,No
2754,4139-SUGLD,Yes
2755,6857-VWJDT,Yes
2756,6351-SCJKT,No
2757,5468-BPMMO,No
2758,5624-BQSSA,Yes
2759,0197-PNKNK,No
2760,2439-QKJUL,No
2761,1194-SPVSP,No
2762,9534-NSXEM,No
2763,2408-WITXK,Yes
2764,8929-KSWIH,No
2765,2250-IVBWA,No
2766,1810-MVMAI,No
2767,9506-UXUSK,No
2768,1229-RCALF,No
2769,3572-UOLYZ,No
2770,1429-UYJSV,No
2771,5577-OTWWW,Yes
2772,6100-QQHEB,Yes
2773,6366-XIVKZ,No
2774,3470-OBUET,No
2775,2770-NSVDG,No
2776,9375-MHRRS,No
2777,2634-HCZGT,Yes
2778,7503-QQRVF,Yes
2779,4860-YZGZM,No
2780,6599-GZWCM,No
2781,2691-NZETQ,Yes
2782,4404-HIBDJ,Yes
2783,5533-NHFRF,No
2784,7037-MTYVW,No
2785,4760-THGOT,No
2786,7295-JOMMD,Yes
2787,4016-BJKTZ,No
2788,6584-VQMYT,No
2789,9838-BFCQT,No
2790,2790-XUYMV,No
2791,0581-MDMPW,No
2792,5013-SBUIH,Yes
2793,1023-BQXZE,No
2794,9163-GHAYE,No
2795,3904-UKFRE,No
2796,5353-WILCI,No
2797,0709-TVGUR,Yes
2798,0058-EVZWM,No
2799,6023-YEBUP,Yes
2800,7209-JCUDS,Yes
2801,7009-PCARS,No
2802,0519-DRGTI,No
2803,1017-FBQMM,No
2804,3001-CBHLQ,Yes
2805,1985-MBRYP,No
2806,6158-DWPZT,Yes
2807,9372-TXXPS,No
2808,3259-QMXUN,No
2809,1015-JPFYW,No
2810,6645-MXQJT,No
2811,4360-QRAVE,No
2812,8433-WPJTV,No
2813,5804-JMYIO,No
2814,3763-GCZHZ,Yes
2815,6484-LATFU,No
2816,7599-NTMDP,No
2817,0772-GYEQQ,Yes
2818,0536-ACXIP,No
2819,0936-NQLJU,No
2820,4831-EOBFE,Yes
2821,1575-KRZZE,No
2822,3251-YMVWZ,No
2823,4102-OQUPX,Yes
2824,9170-GYZJC,Yes
2825,4884-LEVMQ,No
2826,8857-CUPFQ,No
2827,7610-TVOPG,No
2828,3638-DIMPH,No
2829,1845-ZLLIG,No
2830,8559-WNQZS,No
2831,3999-QGRJH,Yes
2832,1699-UOTXU,No
2833,2454-RPBRZ,Yes
2834,0635-WKOLD,No
2835,5993-JSUWV,No
2836,4518-FZBSX,No
2837,5387-ASZNZ,No
2838,6988-CJEYV,No
2839,2002-MZHWP,Yes
2840,3097-FQTVJ,No
2841,5465-BUBFA,No
2842,7299-GNVPL,No
2843,9743-DQKQW,No
2844,1215-VFYVK,No
2845,9371-BITHB,No
2846,2265-CYWIV,Yes
2847,9093-FPDLG,No
2848,0541-FITGH,No
2849,6985-HAYWX,No
2850,7508-KBIMB,No
2851,6838-HVLXG,No
2852,2277-DJJDL,No
2853,1897-OKVMW,No
2854,5485-ITNPC,No
2855,0233-FTHAV,No
2856,4644-PIZRT,No
2857,8922-NPKBJ,No
2858,2740-TVLFN,No
2859,7771-CFQRQ,No
2860,9512-PHSMG,No
2861,6963-EZQEE,No
2862,2452-KDRRH,No
2863,2004-OCQXK,Yes
2864,5027-QPKTE,Yes
2865,4146-SVFUD,No
2866,1564-HJUVY,No
2867,3617-XLSGQ,No
2868,7517-LDMPS,No
2869,7244-KXYZN,No
2870,5226-NOZFC,No
2871,2672-HUYVI,Yes
2872,1400-WIVLL,No
2873,7508-MYBOG,Yes
2874,8148-NLEGT,No
2875,0148-DCDOS,Yes
2876,8347-GDTMP,No
2877,9992-RRAMN,Yes
2878,6746-WAUWT,No
2879,0310-MVLET,Yes
2880,0428-IKYCP,No
2881,4550-VBOFE,Yes
2882,2187-PKZAY,No
2883,4003-OCTMP,No
2884,6652-YFFJO,No
2885,7225-IILWY,No
2886,5248-RPYWW,No
2887,7923-IYJWY,No
2888,3170-GWYKC,No
2889,5696-QURRL,Yes
2890,7409-KIUTL,Yes
2891,9830-ECLEN,No
2892,1732-VHUBQ,Yes
2893,0495-RVCBF,Yes
2894,2668-TZSPS,No
2895,7854-EDSSA,Yes
2896,8869-TORSS,Yes
2897,7446-SFAOA,No
2898,9522-ZSINC,No
2899,8234-GSZYK,No
2900,6505-OZNPG,No
2901,6164-HAQTX,No
2902,0679-IDSTG,Yes
2903,7765-LWVVH,No
2904,1658-TJVOA,No
2905,0953-LGOVU,No
2906,2115-BFTIW,Yes
2907,4692-NNQRU,No
2908,7742-MYPGI,No
2909,0611-DFXKO,Yes
2910,7780-OTDSO,Yes
2911,9619-GSATL,No
2912,5622-UEJFI,No
2913,9747-DDZOS,Yes
2914,0674-DGMAQ,No
2915,6203-HBZPA,No
2916,0484-FFVBJ,No
2917,0301-FIDRB,No
2918,4139-JPIAM,No
2919,2181-TIDSV,No
2920,2761-XECQW,No
2921,1936-CZAKF,No
2922,9453-PATOS,No
2923,0564-JJHGS,Yes
2924,3348-CFRNX,Yes
2925,4402-FTBXC,No
2926,1428-GTBJJ,Yes
2927,2931-XIQBR,No
2928,0106-UGRDO,No
2929,5542-TBBWB,No
2930,1930-QPBVZ,No
2931,2606-PKWJB,No
2932,5322-ZSMZY,No
2933,8059-UDZFY,No
2934,7740-BTPUX,No
2935,5220-AGAAX,No
2936,0208-BPQEJ,No
2937,9435-JMLSX,No
2938,3352-ALMCK,No
2939,5312-IRCFR,No
2940,5294-IMHHT,No
2941,8802-UNOJF,Yes
2942,6313-GIDIT,Yes
2943,6176-YJWAS,No
2944,5310-NOOVA,No
